AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,EXCESS_TEMPERATURE,DAILY_YIELD
33.40587707,46.34387413,0.37085346,12.93799706,6724.75
33.26564864,44.92023793,0.451576416,11.65458929,6856.285714
33.16755933,43.82860907,0.393078585,10.66104974,6985.75
33.05929993,42.80125093,0.425120669,9.741951,7114
33.04103613,42.6021344,0.310996479,9.56109827,7238.375
32.0835266,36.0457806,0.069906493,3.962254,7362.428571
31.25639433,31.67289847,0.044067813,0.41650414,7414.75
30.51948247,30.25139567,0.03526559,-0.2680868,7433
29.59416113,29.09356687,0.026555099,-0.50059426,7446.75
29.09301967,28.16893313,0.024506039,-0.92408654,8109.5
28.737601,27.42860421,0.012341526,-1.30899679,0
28.44485467,26.5186422,0.000690927,-1.92621247,0
28.23783153,26.15416267,0,-2.08366886,0
28.0495422,25.89157707,0,-2.15796513,0
27.28030193,25.3176128,0,-1.96268913,0
26.34422813,24.45626427,0,-1.88796386,0
25.80482787,23.43174233,0,-2.37308554,0
25.6798888,22.87546187,0,-2.80442693,0
26.31762287,23.06435553,0,-3.25326734,0
26.73703436,23.77153671,0,-2.96549765,0
26.739679,24.4989238,0,-2.2407552,0
26.86095393,25.53957727,0,-1.32137666,0
26.75190227,25.910893,0,-0.84100927,0
25.95031553,24.79129033,0,-1.1590252,0
25.97059127,24.29259233,0,-1.67799894,0
25.9664206,24.10255747,0,-1.86386313,0
25.97672327,23.80661227,0,-2.170111,0
25.81025914,23.5601895,0,-2.25006964,0
25.31260167,23.81564927,0,-1.4969524,0
23.9593444,23.30047207,0,-0.65887233,0
23.6627584,22.656899,0,-1.0058594,0
23.45834153,22.1916648,0,-1.26667673,0
23.35063673,21.8250304,0,-1.52560633,0
23.3878704,21.7501342,0,-1.6377362,0
23.41160473,21.65298853,0,-1.7586162,0
23.43953853,21.8520548,0,-1.58748373,0
23.47894071,22.0078015,0,-1.47113921,0
23.5569438,22.1949502,0,-1.3619936,0
23.6097004,22.21863807,0,-1.39106233,0
23.59573773,22.00262447,0,-1.59311326,0
23.378357,21.57012353,0,-1.80823347,0
23.29530833,21.20904747,0,-2.08626086,0
23.3853394,21.54802453,0,-1.83731487,0
24.11521193,22.05081173,0,-2.0644002,0
24.20928079,22.25391936,0,-1.95536143,0
24.11397707,21.96325473,0,-2.15072234,0
24.00773507,21.68212693,0,-2.32560814,0
23.8672546,21.50230327,0,-2.36495133,0
23.61861967,21.46971233,0,-2.14890734,0
23.4968382,21.60178413,0,-1.89505407,0
23.55595913,21.48046053,0,-2.0754986,0
23.59987593,21.4868164,0,-2.11305953,0
23.59153247,21.53707273,0,-2.05445974,0
23.45699443,21.57733386,0,-1.87966057,0
23.4064474,21.70099893,0,-1.70544847,0
23.3181456,21.41036373,0.000840537,-1.90778187,0
23.216046,21.40639047,0.011790448,-1.80965553,0.285714286
23.13891793,21.6591104,0.027574786,-1.47980753,6.25
23.3408814,22.568992,0.060635709,-0.7718894,19
24.0415672,23.86104327,0.111289976,-0.18052393,45.25
24.46488453,24.94425653,0.161657135,0.479372,86.28571429
24.71102907,25.49090773,0.154212341,0.77987866,131.25
25.21572214,29.4314075,0.254299814,4.21568536,193.7142857
25.71132827,33.47119533,0.302042678,7.75986706,278.375
26.1143576,35.9672974,0.342457051,9.8529398,382.4285714
26.739856,38.96813347,0.453155868,12.22827747,510.625
27.1763814,40.5386984,0.448512161,13.362317,642.8571429
27.553778,41.0835084,0.560151563,13.5297304,799.25
27.84234427,44.2842408,0.613478271,16.44189653,969
28.18399247,47.58702807,0.63148828,19.4030356,1131.428571
28.57059727,49.2665142,0.690779268,20.69591693,1310.125
29.14159064,50.96223693,0.626492534,21.82064629,1500
29.01158633,47.63928911,0.66640501,18.62770278,1762.5
29.15021621,46.96144336,0.455251928,17.81122715,1974.375
29.15719787,47.72198893,0.611992378,18.56479106,2143.285714
29.738853,47.4182232,0.563158282,17.6793702,2302.75
29.9996884,49.96857287,0.562169516,19.96888447,2471.142857
30.1848064,50.714097,0.833666439,20.5292906,2671.25
31.2950174,60.84368073,0.965868116,29.54866333,2946.714286
31.85807493,61.51417647,0.754565452,29.65610154,3196.285714
31.9470338,62.420866,1.036560771,30.4738322,3426.125
32.10408907,59.94949336,0.598315773,27.84540429,3639.714286
32.0959512,51.93161207,0.574868747,19.83566087,3772.25
32.27157787,53.3307006,0.627404351,21.05912273,3942.857143
32.52562053,52.57054207,0.717466171,20.04492154,4121.375
32.66443473,48.46199133,0.348882337,15.7975566,4270.571429
32.20655313,42.75568833,0.299481069,10.5491352,4363.25
32.32926847,42.2032632,0.305706647,9.87399473,4478.857143
32.31917287,41.91299827,0.303740071,9.5938254,4582.5
32.30150967,42.75711873,0.285697924,10.45560906,4680.285714
32.7693424,47.22099173,0.655478769,14.45164933,4851.125
32.97901057,49.883756,0.361255756,16.90474543,5011.428571
32.9282166,45.9347556,0.331233593,13.006539,5108.25
32.6388932,43.3674172,0.27693862,10.728524,5222
31.76597893,44.43528653,0.615993176,12.6693076,5347.125
32.45873827,48.12828793,0.462262998,15.66954966,5529.571429
32.22288607,44.19463313,0.476263588,11.97174706,5654.375
32.06696147,43.23507873,0.365056365,11.16811726,5793.857143
32.06028027,42.74383127,0.365578903,10.683551,5902.428571
31.46108187,39.37515073,0.222426981,7.91406886,5987.25
30.93136807,35.76723786,0.180545174,4.83586979,6050.714286
30.44563607,33.62703253,0.124133393,3.18139646,6101.875
30.09595327,31.55705773,0.06327202,1.46110446,6131.571429
29.84621387,30.14963987,0.042321342,0.303426,6148.125
29.4541402,28.8870646,0.02088435,-0.5670756,6157.857143
28.88045447,27.78555493,0.009816946,-1.09489954,6162.75
27.91963507,26.45166433,0.001955322,-1.46797074,6164
28.1855752,26.00896607,0,-2.17660913,6164
28.09154414,25.52840536,0,-2.56313878,6164
27.56178787,25.77818613,6.46E-05,-1.78360174,6164
24.25947053,24.53489787,2.50E-05,0.27542734,6164
23.18479407,22.36693927,0,-0.8178548,6164
23.05576167,21.543813,0,-1.51194867,6164
22.88948167,21.41620693,0,-1.47327474,6164
22.82562867,21.13024913,0,-1.69537954,6164
22.96097607,21.15417673,0,-1.80679934,6164
23.148819,21.30161843,0,-1.84720057,6164
23.238674,21.1259462,0,-2.1127278,6164
23.172168,20.79120887,0,-2.38095913,6164
23.00936693,20.55801187,0,-2.45135506,6164
22.93573607,20.53448693,0,-2.40124914,6164
22.89959913,20.5220438,0,-2.37755533,6164
22.90470173,20.86255293,0,-2.0421488,6164
22.90138947,21.32351267,0,-1.5778768,6164
23.19335943,22.03716821,0,-1.15619122,6164
23.44536527,22.40249227,0,-1.042873,6164
23.4742208,22.3474202,0,-1.1268006,6164
23.37004987,22.21977767,0,-1.1502722,6164
23.34788807,22.0466448,0,-1.30124327,880.5714286
23.15407727,21.73290207,0,-1.4211752,0
23.14515773,21.68950193,0,-1.4556558,0
23.12067273,21.7263734,0,-1.39429933,0
23.0277302,21.05123893,0,-1.97649127,0
22.74159679,20.34154179,0,-2.400055,0
22.54430947,20.22720133,0,-2.31710814,0
22.4315856,20.4031962,0,-2.0283894,0
22.5432046,20.55102133,0,-1.99218327,0
22.5473002,20.59141633,0,-1.95588387,0
22.39808753,20.53677973,0,-1.8613078,0
22.4661296,20.65275667,0,-1.81337293,0
22.41656287,20.6208456,0,-1.79571727,0
22.44371464,20.57537414,0,-1.8683405,0
22.5855528,20.9133688,0,-1.672184,0
22.70174173,21.1886312,0,-1.51311053,0
22.62317493,20.72333173,0,-1.8998432,0
22.6158384,20.25167433,0,-2.36416407,0
22.5532246,20.27452807,0,-2.27869653,0
22.43520107,19.97839767,0,-2.4568034,0
22.13752027,19.74531447,0,-2.3922058,0
21.98794553,19.99453113,0,-1.9934144,0
21.8506328,19.85389193,0,-1.99674087,0
21.65635886,19.20186943,0.000384042,-2.45448943,0
21.6234394,19.32128107,0.011226563,-2.30215833,1.125
21.68139047,19.69300753,0.030798331,-1.98838294,7.714285714
21.9106464,20.36565967,0.052576436,-1.54498673,21.75
22.47227367,21.5067932,0.092041366,-0.96548047,46
23.25191027,23.56722207,0.174379912,0.3153118,83.625
23.5200622,27.5222758,0.229341301,4.0022136,139.4285714
24.10040087,31.04328613,0.284643191,6.94288526,211.75
24.59085529,33.98376064,0.339297901,9.39290535,301.4285714
25.10441687,36.95732793,0.390554109,11.85291106,402
25.93090607,39.14253953,0.447486879,13.21163346,528
26.5218384,40.79867733,0.507255695,14.27683893,672.7142857
27.13689167,43.47980553,0.567932123,16.34291386,837.625
27.54449053,44.7877972,0.618635225,17.24330667,1019.285714
27.93476573,46.07325053,0.662755193,18.1384848,1219.5
28.2101116,48.59591267,0.714268366,20.38580107,1434
28.67243964,49.25772086,0.733739867,20.58528122,1644
28.8991944,50.21702253,0.809098003,21.31782813,1869.714286
29.42018233,51.9404828,0.829575281,22.52030047,2105.875
29.4800944,54.2505046,0.818236025,24.7704102,2351
29.96606647,55.059627,0.725274507,25.09356053,2592.625
29.91422333,51.16156007,0.807332034,21.24733674,2862.857143
30.55613393,57.9774638,0.959750819,27.42132987,3144.75
31.31245933,59.50381447,1.009763066,28.19135514,3443.428571
31.61480713,59.99013253,0.962788822,28.3753254,3740.375
31.7778442,59.60229933,0.927457289,27.82445513,4041.285714
32.29975367,60.04074325,1.063722258,27.74098958,4340.5
32.15694979,58.43889107,0.801180456,26.28194128,4638.875
32.25066307,58.20901713,0.90865983,25.95835406,4919.714286
32.9157552,60.92674347,1.008243875,28.01098827,5199.857143
33.30490127,61.48070287,0.87740903,28.1758016,5487.375
32.80250586,49.77019207,0.513674094,16.96768621,5657.428571
32.92808647,49.82007233,0.741744231,16.89198586,5846
33.7576235,56.5494842,0.718638987,22.7918607,6083
32.78992793,46.81591136,0.403313417,14.02598343,6247.142857
32.84624807,48.51458733,0.55182746,15.66833926,6359.714286
32.96533185,46.83451485,0.537780788,13.869183,6533.125
33.39793093,51.45386533,0.739770027,18.0559344,6763.428571
33.4184388,50.9835652,0.642219944,17.5651264,6962.285714
33.45063293,49.20921033,0.572510369,15.7585774,7158.25
33.09783493,47.05743857,0.479389241,13.95960364,7346
32.85396113,42.799833,0.206959974,9.94587187,7468.875
32.72757773,40.30443513,0.315240193,7.5768574,7562.571429
32.8664406,40.0736208,0.320722541,7.2071802,7659.75
32.67632836,38.69387814,0.291288889,6.01754978,7733.714286
32.67141727,38.5844868,0.234882855,5.91306953,7818.714286
32.51223057,37.49488814,0.195937794,4.98265757,7889
31.9580788,34.10791773,0.083615407,2.14983893,7931
31.47694293,31.63483073,0.051798724,0.1578878,7951
31.00580053,30.528898,0.035922909,-0.47690253,7964.142857
30.42119707,29.99576036,0.020675625,-0.42543671,7973
29.72327093,29.32079429,0.007399102,-0.40247664,7976.714286
28.56131,27.98389913,0.001263681,-0.57741087,7977
28.05981847,27.34047433,0,-0.71934414,7977
27.7923808,26.7919168,0,-1.000464,7977
27.6113422,26.0416464,0,-1.5696958,7977
27.3556456,25.63727807,0,-1.71836753,7977
27.13539564,25.52932307,0,-1.60607257,7977
26.93152067,25.35537527,0,-1.5761454,7977
26.72478447,25.21092527,0,-1.5138592,7977
26.4515138,24.99562987,0,-1.45588393,7977
26.2307618,24.61902467,0,-1.61173713,7977
24.98380838,24.34896562,0,-0.63484276,7977
22.00026769,20.65195162,0,-1.34831607,7977
20.61398777,19.55331654,0,-1.06067123,7977
20.84500333,19.86522427,0,-0.97977906,7977
21.10015247,20.13362207,0,-0.9665304,7977
21.25922486,20.27703636,0,-0.9821885,0
21.2420736,20.3306824,0,-0.9113912,0
21.21269362,20.33963,0,-0.87306362,0
21.1957966,20.36386927,0,-0.83192733,0
21.1990866,20.35206507,0,-0.84702153,0
21.15724287,20.2670472,0,-0.89019567,0
21.095442,20.236613,0,-0.858829,0
21.07619027,20.20665093,0,-0.86953934,0
21.00891927,20.19077567,0,-0.8181436,0
20.7940328,19.9732014,0,-0.8208314,0
20.70874492,19.86686831,0,-0.84187661,0
20.66671327,19.79450473,0,-0.87220854,0
20.69515573,19.81047773,0,-0.884678,0
20.7071381,19.7992888,0,-0.9078493,0
20.83839933,20.16665392,0.040902335,-0.67174541,1.2
21.0031935,20.9889395,0.066323158,-0.014254,17.375
21.18515207,21.92250173,0.099878044,0.73734966,45.28571429
21.43288993,24.11876633,0.130125543,2.6858764,87
21.80819507,26.070054,0.133900851,4.26185893,132.2857143
22.1382732,26.9603476,0.152861262,4.8220744,180.25
22.34573353,28.1821268,0.188819984,5.83639327,237.4285714
22.67702447,29.93045647,0.233644605,7.253432,307
23.1681946,32.69951147,0.299662534,9.53131687,397.7142857
23.66407273,35.25810747,0.359172322,11.59403474,496.8571429
24.08229293,37.54553864,0.393341279,13.46324571,622.125
24.37939667,40.1277506,0.483568593,15.74835393,757.2857143
25.40005687,47.31288253,0.683993537,21.91282566,947.875
25.6231832,47.15650247,0.485174513,21.53331927,1119.428571
26.1870668,47.0743288,0.61887154,20.887262,1276.125
26.661143,47.86209887,0.625929115,21.20095587,1448.428571
27.28059887,56.17617787,0.922471946,28.895579,1703
27.96214193,59.34772947,0.942640817,31.38558754,1979.571429
28.6902568,57.81664833,0.880648258,29.12639153,2246.75
28.98941914,58.54648693,0.89846418,29.55706779,2519.428571
29.17119147,57.72865393,0.844823108,28.55746246,2783.375
29.17043653,54.0487796,0.725667321,24.87834307,2995.428571
29.45211587,57.4801796,1.051895543,28.02806373,3223.75
30.0820658,61.4289776,0.875959719,31.3469118,3506.857143
29.98060707,58.23431193,0.711932499,28.25370486,3774.875
30.22876787,58.4341208,0.907262212,28.20535293,4042
30.41427827,62.09320067,0.964028712,31.6789224,4327.375
31.0336488,63.14266973,0.975007761,32.10902093,4612.857143
31.22641807,63.19209207,0.906359092,31.965674,4882
31.45149127,58.44219167,0.870920262,26.9907004,5135.125
31.4721985,58.87419564,0.631655037,27.40199714,5391.714286
31.29462073,50.15845953,0.471598983,18.8638388,5559.875
31.44660047,51.540208,0.725410408,20.09360753,5733.714286
31.9529074,53.65471587,0.611296238,21.70180847,5926.375
32.07957367,53.01984073,0.652565973,20.94026706,6117
32.37420473,52.76566173,0.559360168,20.391457,6305.5
32.27581187,51.22181007,0.519266135,18.9459982,6476.714286
32.34201053,48.92515073,0.524943236,16.5831402,6645.875
32.46573564,48.31849457,0.534863906,15.85275893,6812.285714
32.45574533,47.4088624,0.484228046,14.95311707,6979.125
31.81478467,46.41744407,0.457150144,14.6026594,7132.142857
31.6578208,43.54560113,0.302686481,11.88778033,7251
30.83621833,39.6094684,0.25664592,8.77325007,7342.142857
30.0257304,36.7043906,0.2275632,6.6786602,7415.25
29.58132927,34.95715533,0.163290324,5.37582606,7480
29.13962607,32.1050026,0.086977631,2.96537653,7516.571429
28.60853564,30.09376086,0.065127653,1.48522522,7540.75
28.17793367,28.66382253,0.033313008,0.48588886,7557.428571
27.79263707,27.22354733,0.010402443,-0.56908974,7563.25
27.43268633,26.25335673,0.003065661,-1.1793296,7564
27.0520792,25.38117267,0,-1.67090653,7564
26.57452987,24.8557904,0,-1.71873947,7564
26.25181073,24.42285167,0,-1.82895906,7564
25.99156107,23.6388794,0,-2.35268167,7564
25.52207653,22.86692293,0,-2.6551536,7564
25.53364047,23.55485433,0,-1.97878614,7564
25.580924,24.16174314,0,-1.41918086,7564
25.6105834,24.43322947,0,-1.17735393,7564
25.57697573,24.29630733,0,-1.2806684,7564
25.56937447,24.1769226,0,-1.39245187,7564
25.5727214,24.30524493,0,-1.26747647,7564
25.53245233,24.24543453,0,-1.2870178,7564
25.4170736,24.08434453,0,-1.33272907,7564
25.31565747,24.1501708,0,-1.16548667,7564
24.6701782,23.41752533,0,-1.25265287,7564
22.479893,21.28826507,0,-1.19162793,7564
21.80762807,20.89023486,0,-0.91739321,7564
21.58188473,20.80005707,0,-0.78182766,7564
21.44609787,20.709676,0,-0.73642187,7564
21.5154318,20.65117787,0,-0.86425393,7564
21.5897746,20.9075114,0,-0.6822632,7564
21.52715873,20.8601236,0,-0.66703513,945.5
21.492806,20.69905987,0,-0.79374613,0
21.3664144,20.52970367,0,-0.83671073,0
21.3732096,20.50499067,0,-0.86821893,0
21.3210645,20.41563629,0,-0.90542821,0
21.29543873,20.294574,0,-1.00086473,0
21.305418,20.40134893,0,-0.90406907,0
21.262144,20.47354133,0,-0.78860267,0
21.25114333,20.46340327,0,-0.78774006,0
21.31638587,20.49529,0,-0.82109587,0
21.3130046,20.61629027,0,-0.69671433,0
21.40104367,20.68991693,0,-0.71112674,0
21.4183166,20.60063273,0,-0.81768387,0
21.39867286,20.53199114,0,-0.86668172,0
21.37410473,20.53302007,0,-0.84108466,0
21.3664836,20.48927813,0,-0.87720547,0
21.41384273,20.515926,0,-0.89791673,0
21.42423293,20.5375876,0,-0.88664533,0
21.4370606,20.5680806,0,-0.86898,0
21.29342033,20.2706728,0,-1.02274753,0
21.24248647,20.14850667,0,-1.0939798,0
21.27621873,20.2370014,0,-1.03921733,0
21.26208493,20.15769047,0,-1.10439446,0
21.22681107,19.82743393,0.001054233,-1.39937714,0
21.15011187,19.7475058,0.007835054,-1.40260607,0.857142857
21.1853698,20.10039453,0.023006843,-1.08497527,5.125
21.3506612,20.921696,0.050395305,-0.4289652,16.28571429
21.59182947,21.91393233,0.083629364,0.32210286,37.875
21.78685107,22.9464376,0.116744907,1.15958653,70.85714286
22.16442873,24.74910873,0.15050792,2.58468,113
22.4847634,25.54150587,0.137154675,3.05674247,162
22.75419527,27.12227373,0.163594894,4.36807846,211.7142857
22.79219264,28.88686486,0.219402269,6.09467222,271.875
23.30529987,32.51051,0.319270414,9.20521013,360
23.72245473,34.3021282,0.257492758,10.57967347,452
23.95977967,33.92372833,0.241486523,9.96394866,533.2857143
24.18511947,33.2824116,0.258889448,9.09729213,611.125
24.40823153,34.40989967,0.371121849,10.00166814,713.8571429
24.94327793,37.55877507,0.430853959,12.61549714,855.25
24.95345873,35.66078087,0.31364225,10.70732214,984
24.9230428,32.24046013,0.304070602,7.31741733,1087.625
24.95966,30.92638079,0.277684483,5.96672079,1190.714286
24.80840247,30.40130007,0.337015237,5.5928976,1306.25
24.85946453,32.48247873,0.348691926,7.6230142,1428.142857
25.07773447,35.4601398,0.426267987,10.38240533,1562.625
25.54298293,41.660313,0.715572958,16.11733007,1753.857143
26.04090373,44.66700847,0.561617874,18.62610474,1968.571429
26.3615418,46.69518427,0.62398843,20.33364247,2167.75
27.0928548,57.69117847,1.151102274,30.59832367,2408
27.6734152,62.91643313,0.799823623,35.24301793,2702.5
28.24220936,60.84071814,1.122550064,32.59850878,2943.857143
28.96689653,62.345989,0.771698892,33.37909247,3229.625
28.82690847,53.6317382,0.645475585,24.80482973,3431.571429
28.9500306,56.0328042,0.949278779,27.0827736,3662.75
29.13891813,53.3879132,0.805623819,24.24899507,3913.571429
29.40827633,55.0262228,0.889705145,25.61794647,4169
29.92807407,54.6619546,0.886393536,24.73388053,4428.285714
30.11400747,54.58146207,0.850795052,24.4674546,4687.5
30.26233913,52.08815493,0.776912684,21.8258158,4936.285714
30.07889021,52.50944736,0.740610471,22.43055715,5173.625
30.49638267,51.013694,0.698364691,20.51731133,5402.428571
30.8197694,47.81379373,0.643363019,16.99402433,5611.625
30.739146,47.6748986,0.593051344,16.9357526,5805.857143
30.83932487,46.91625173,0.539710097,16.07692686,5982.625
31.278884,44.566937,0.481680801,13.288053,6144.142857
31.0069884,42.35145673,0.422747049,11.34446833,6275.857143
30.61301473,39.94118873,0.314396661,9.328174,6385.875
30.77180907,37.85851379,0.305276409,7.08670472,6487.285714
30.710561,36.66297187,0.254787917,5.95241087,6571.25
30.20338127,34.47290047,0.201893609,4.2695192,6641
30.03769333,32.64035633,0.141014269,2.602663,6690.25
29.53439127,30.59927987,0.077071117,1.0648886,6721.714286
28.9436726,28.7049784,0.047860068,-0.2386942,6739.75
28.53600267,27.2036742,0.019436187,-1.33232847,6750.857143
28.10139567,25.64277147,0.003438846,-2.4586242,6753.875
27.70457367,24.64474687,0,-3.0598268,6754
27.33828964,23.92244607,0,-3.41584357,6754
26.9142048,23.59680393,0,-3.31740087,6754
26.37625527,24.04932253,0,-2.32693274,6754
25.91156827,23.50879527,0,-2.402773,6754
25.64443967,23.44923293,0,-2.19520674,6754
25.47801713,23.1894694,0,-2.28854773,6754
25.3493976,23.22278447,0,-2.12661313,6754
24.4812562,23.4801616,0,-1.0010946,6754
24.16049421,22.46791943,0,-1.69257478,6754
23.78360587,21.47575887,0,-2.307847,6754
23.54168293,21.23525587,0,-2.30642706,6754
23.33104853,21.1661254,0,-2.16492313,6754
23.26649373,21.26184707,0,-2.00464666,6754
23.24779667,21.25251887,0,-1.9952778,6754
23.227238,21.09368707,0,-2.13355093,6754
23.36821887,21.33069053,0,-2.03752834,6754
23.29979453,21.2270346,0,-2.07275993,6754
23.2678135,21.47387486,0,-1.79393864,6754
23.30852247,21.4654338,0,-1.84308867,6754
23.170756,21.07266833,0,-2.09808767,0
23.11339927,21.02477813,0,-2.08862114,0
23.27762647,21.41603587,0,-1.8615906,0
23.664211,22.22629593,0,-1.43791507,0
23.67028613,22.42146,0,-1.24882613,0
23.73268627,22.616561,0,-1.11612527,0
23.73919267,22.34160987,0,-1.3975828,0
23.57107114,22.01438043,0,-1.55669071,0
23.53009227,21.83661093,0,-1.69348134,0
23.43905027,21.8317772,0,-1.60727307,0
23.38316447,21.6668702,0,-1.71629427,0
23.1820678,21.1325806,0,-2.0494872,0
23.021513,21.1587972,0,-1.8627158,0
22.88455607,20.9923156,0,-1.89224047,0
22.88736367,21.12590947,0,-1.7614542,0
22.85251079,21.19331814,0,-1.65919265,0
22.62314047,20.7485924,0,-1.87454807,0
22.53752647,20.76944987,0,-1.7680766,0
22.42528687,20.81265667,0,-1.6126302,0
22.25009353,20.68480227,0,-1.56529126,0
22.24558513,20.75850213,0,-1.487083,0
22.04795533,20.42230827,0,-1.62564706,0
22.0624776,20.4159872,0,-1.6464904,0
22.02170413,20.64618727,0,-1.37551686,0
21.99744529,20.77739386,0.001295016,-1.22005143,0
21.98220433,20.87963467,0.009281436,-1.10256966,0.428571429
22.0364666,21.22901807,0.03161977,-0.80744853,6.25
22.34989833,22.10098267,0.056522988,-0.24891566,20.85714286
22.65153,22.8058308,0.071650176,0.1543008,41.75
22.7655192,23.1308492,0.082450547,0.36533,66.71428571
22.78110747,23.7335226,0.089273641,0.95241513,95
22.9010762,24.93784793,0.133202151,2.03677173,133.4285714
23.24462273,26.08335367,0.15224982,2.83873094,183.5
23.50749207,26.79229507,0.182126814,3.284803,239
23.89930027,29.06023367,0.242738399,5.1609334,312.375
24.37055067,32.55040273,0.306856589,8.17985206,407.7142857
24.73847653,36.2081646,0.509690432,11.46968807,530.625
25.1560954,42.94506233,0.505852509,17.78896693,686.8571429
25.63316453,41.67780593,0.354595126,16.0446414,815.25
26.22048947,42.41054713,0.636436495,16.19005766,962.4285714
26.57203993,42.26560887,0.428165058,15.69356894,1116.428571
26.7760782,41.78150213,0.472579002,15.00542393,1310.125
27.0006715,42.06565843,0.729714709,15.06498693,1542.285714
27.968046,52.7022728,1.019164861,24.7342268,1834.875
28.05637,52.40853673,0.72428377,24.35216673,2098.571429
28.0176412,47.20071227,0.520534991,19.18307107,2288.5
28.252118,47.37004793,0.636582081,19.11792993,2567.285714
28.6178812,48.2932862,0.769237618,19.675405,2872.125
29.2730122,51.36660553,0.518191317,22.09359333,3158.142857
29.26160693,49.6573588,0.635664249,20.39575187,3397.125
29.22341507,51.2609924,0.661362177,22.03757733,3610.571429
29.47718507,48.67124007,0.478278181,19.194055,3781.75
30.28202614,56.95899536,1.034329982,26.67696922,4015.142857
30.40266307,58.3018188,0.681556413,27.89915573,4263.25
30.6310384,54.56202767,0.526358505,23.93098927,4380.714286
30.10173753,48.06596087,0.411192531,17.96422334,4526.25
29.92045487,41.7656986,0.441856776,11.84524373,4605.857143
30.8515666,55.29098947,0.875862745,24.43942287,4802.5
31.1993794,54.79211027,0.588487235,23.59273087,5036.857143
30.05372713,40.58806333,0.155080448,10.5343362,5109
29.1820414,35.28159567,0.181043529,6.09955427,5166.125
27.56227564,31.20222914,0.141859767,3.6399535,5223.142857
27.4072612,30.09203693,0.132131754,2.68477573,5266
27.53361213,32.33926173,0.216160705,4.8056496,5332.571429
27.73206187,33.55478473,0.205583812,5.82272286,5404
27.55705773,33.73647673,0.199047029,6.179419,5475
27.7056072,32.5780582,0.141517343,4.872451,5533
27.8887166,31.47747387,0.119312342,3.58875727,5577.285714
27.969102,31.01694347,0.121503346,3.04784147,5618.375
28.14049643,31.05289986,0.132920861,2.91240343,5662
28.146706,30.94611407,0.122356588,2.79940807,5705.75
27.9943766,30.28926387,0.097104479,2.29488727,5743.857143
27.8205282,29.2812134,0.071321883,1.4606852,5771.5
27.54807327,28.1415934,0.046707219,0.59352013,5791
27.19085307,26.82372033,0.019209931,-0.36713274,5801.125
26.81842647,25.48914787,0.003352964,-1.3292786,5803
26.5084412,25.07378133,0,-1.43465987,5803
26.16729933,24.48174433,0,-1.685555,5803
25.76065473,23.73986813,0,-2.0207866,5803
25.51205664,23.41777036,0,-2.09428628,5803
25.28888553,22.99648047,0,-2.29240506,5803
25.0992248,22.6188314,0,-2.4803934,5803
24.9269836,22.3128926,0,-2.614091,5803
24.73424893,22.05540973,0,-2.6788392,5803
24.59129227,22.104187,0,-2.48710527,5803
24.46307973,22.1804992,0,-2.28258053,5803
24.31377573,22.17957767,0,-2.13419806,5803
24.13310953,22.0253376,0,-2.10777193,5803
24.0184805,21.83034421,0,-2.18813629,5803
23.91044507,21.8468058,0,-2.06363927,5803
23.79734907,21.6842774,0,-2.11307167,5803
23.67476807,21.37980553,0,-2.29496254,5803
23.670292,21.69107053,0,-1.97922147,5803
23.79543447,22.06777753,0,-1.72765694,5803
23.72790113,21.662972,0,-2.06492913,5803
23.497284,21.05140173,0,-2.44588227,5803
23.24469787,20.77456047,0,-2.4701374,5803
